date,tavg,tmin,tmax,prcp,wdir,wspd
9/29/2024 0:00:00,20.3,18,25,0.6,68,10.5
9/30/2024 0:00:00,19.2,16.5,23,0,70,11.3
10/1/2024 0:00:00,18.2,13.2,21.3,10.6,74,10.3
10/2/2024 0:00:00,14.3,11,18,2.8,304,14.1
10/3/2024 0:00:00,16.1,10,23,0,234,11.2
10/4/2024 0:00:00,15.6,11,21,0.5,345,8.6
10/5/2024 0:00:00,13.5,8,18,0,313,9.3
10/6/2024 0:00:00,17.5,10,23.4,8.1,202,17.4
10/7/2024 0:00:00,13.5,10,16,0,296,22.6
10/8/2024 0:00:00,10.7,6,15,0.1,289,16.7
10/9/2024 0:00:00,8.4,4,13,0.4,288,18.6
10/10/2024 0:00:00,9.2,5,14.3,0,318,13.6
10/11/2024 0:00:00,13.4,4.9,22,0,249,17.4
10/12/2024 0:00:00,12.7,8.8,17,0,336,17.6
10/13/2024 0:00:00,9.6,7,12,0.5,49,13.2
10/14/2024 0:00:00,7.6,4.9,10,2.9,359,23.5
10/15/2024 0:00:00,6.3,3,10,0,328,24.2
10/16/2024 0:00:00,6.7,4,10.3,0,322,17.7
10/17/2024 0:00:00,8,2,14,0,258,8.4
10/18/2024 0:00:00,10.9,3,18,0,227,7.6
10/19/2024 0:00:00,12.1,4,19.1,0,225,8.8
10/20/2024 0:00:00,15.1,5.3,23,0,232,15.2
10/21/2024 0:00:00,18.9,13,26,0,250,17.1
10/22/2024 0:00:00,17.8,10.8,23,0,183,8.4
10/23/2024 0:00:00,15.8,9.6,21,0.1,253,21.2
10/24/2024 0:00:00,8.4,4,11,0,329,9.6
10/25/2024 0:00:00,8.3,3.4,12,0,269,8.7
10/26/2024 0:00:00,7.9,4.7,12,0,294,21.4
10/27/2024 0:00:00,6.9,0.5,12,0,263,12.7
10/28/2024 0:00:00,7.8,5,9.5,0,76,13.5
10/29/2024 0:00:00,9.4,3,14,13.3,86,8.4
10/30/2024 0:00:00,18.4,13,23,0,197,21.5
10/31/2024 0:00:00,19.5,16,23,0.4,217,24.3
11/1/2024 0:00:00,10.6,4.5,17,0,274,28.9
11/2/2024 0:00:00,4.8,2,9,0,340,9.8
11/3/2024 0:00:00,6,0.3,10,0,67,11.4
11/4/2024 0:00:00,12.3,9.9,16,0,128,13.8
11/5/2024 0:00:00,19.2,15,23,3.2,187,18.1
11/6/2024 0:00:00,17.3,12,21,1.9,266,20.1
11/7/2024 0:00:00,10.5,7.8,14,0,286,18.2
11/8/2024 0:00:00,8.8,5,13,0,291,23.9
11/9/2024 0:00:00,4.3,0,8,0,30,8.5
11/10/2024 0:00:00,8.4,4,13,8.4,115,9
11/11/2024 0:00:00,9.9,6,12,1.1,266,28
11/12/2024 0:00:00,3.5,0,7,0,356,24.1
11/13/2024 0:00:00,3.3,-1,7,0,78,17.6
11/14/2024 0:00:00,7.5,5.8,9,1.1,104,19
11/15/2024 0:00:00,6.9,5.7,8,0.1,28,9.5
11/16/2024 0:00:00,6.4,3.3,9,0,315,15
11/17/2024 0:00:00,6.9,1,10,0.8,185,9.2
11/18/2024 0:00:00,8.9,5,14,0.1,311,12.7
11/19/2024 0:00:00,6.9,2,9,1.1,81,14.1
11/20/2024 0:00:00,8.1,4,9,20.4,79,13.2
11/21/2024 0:00:00,3.8,2,5,2,257,9.8
11/22/2024 0:00:00,5.3,4,7,0.3,347,23.4
11/23/2024 0:00:00,5.3,2,9,0,299,18.8
11/24/2024 0:00:00,3.5,0,6,0,280,17.1
11/25/2024 0:00:00,3,-2,6.3,2,67,11.4
11/26/2024 0:00:00,5.4,2.6,7.2,3.6,250,21.9
11/27/2024 0:00:00,1.8,-1.4,5,0,256,17
11/28/2024 0:00:00,2.5,0.6,6,1.7,320,15.1
11/29/2024 0:00:00,-0.4,-2,2,0.2,255,27.5
11/30/2024 0:00:00,-2.3,-5,0,0,250,27.7
12/1/2024 0:00:00,-2.4,-4,1,0,252,20.6
12/2/2024 0:00:00,-1.6,-5,3,0,282,13.9
12/3/2024 0:00:00,-1.1,-4,2,0,293,13.4
12/4/2024 0:00:00,-0.6,-1.8,1,3.2,205,20.7
12/5/2024 0:00:00,-1.7,-5,0,3.3,294,29
12/6/2024 0:00:00,-5,-11,-2,0.2,263,21.7
12/7/2024 0:00:00,-0.9,-3,3,1.7,222,20.7
12/8/2024 0:00:00,4.2,2,6.5,0.1,280,20.1
12/9/2024 0:00:00,1.9,0,3,,81,13.7
12/10/2024 0:00:00,5.7,3,8,,146,7.4
12/11/2024 0:00:00,3.1,-1,5.2,,268,17.1
12/12/2024 0:00:00,-5.3,-8,-1,,252,36.5
12/13/2024 0:00:00,-7.1,-9.5,-3,,260,17.5
12/14/2024 0:00:00,-4.9,-10.5,-0.2,0,74,13.4
12/15/2024 0:00:00,0.6,-2,3,1,117,14.4
12/16/2024 0:00:00,5.2,3,8,9.9,135,12.4
12/17/2024 0:00:00,5.4,2.8,9.2,1,256,24.2
12/18/2024 0:00:00,2.2,1,3,1.7,259,13.3
12/19/2024 0:00:00,-1.6,-3,1,0,351,16.4
12/20/2024 0:00:00,-3.9,-5.3,-3,0.9,24,18
12/21/2024 0:00:00,-9.7,-14,-6,0,340,23
12/22/2024 0:00:00,-13.6,-18,-8.8,0,353,9.4
12/23/2024 0:00:00,-2.9,-8,0.2,6.3,159,10.3
12/24/2024 0:00:00,-0.2,-2,1,0.7,329,12.9
12/25/2024 0:00:00,-2.1,-3,-1,0,44,7.2
12/26/2024 0:00:00,-0.9,-3,0.2,0,76,9.3
12/27/2024 0:00:00,1,0,2,0,95,15.4
12/28/2024 0:00:00,5.3,1,9.3,0.5,134,9.4
12/29/2024 0:00:00,5.8,3,10,22,62,10
12/30/2024 0:00:00,4.8,2,10,1.5,239,28.6
12/31/2024 0:00:00,2.2,-1,4,2.8,38,12.2
