date,tavg,tmin,tmax,prcp,wdir,wspd
10/18/2024 0:00:00,8.7,1.2,16.4,0,276,9.2
10/19/2024 0:00:00,10.4,3.5,18.4,0,243,10.4
10/20/2024 0:00:00,12.8,5.4,21.1,0,236,13.6
10/21/2024 0:00:00,17.5,13.3,24,0,261,14.3
10/22/2024 0:00:00,15.4,10.6,21.6,0,196,10.9
10/23/2024 0:00:00,15.2,9.6,21.3,0,249,20.6
10/24/2024 0:00:00,8.2,3.9,12.7,0,333,9
10/25/2024 0:00:00,8.4,3.2,13.2,0.3,141,11.4
10/26/2024 0:00:00,7.4,4,11.1,0,303,17.9
10/27/2024 0:00:00,6,0.5,11.6,0,283,11.8
10/28/2024 0:00:00,5.9,3.1,9.7,0,83,17.7
10/29/2024 0:00:00,10.8,5.4,15.7,10.2,147,15.4
10/30/2024 0:00:00,17.5,13.7,21.5,0,208,21.3
10/31/2024 0:00:00,18.8,15.7,22,2.1,224,24.2
11/1/2024 0:00:00,10.9,6.2,17.6,0,277,24.3
11/2/2024 0:00:00,5.4,1,9.2,0,330,9.7
11/3/2024 0:00:00,4.8,0.3,8.8,0,78,13.8
11/4/2024 0:00:00,12.1,8.6,16.6,0.8,156,19.9
11/5/2024 0:00:00,17.6,14,21.4,1.9,206,20.7
11/6/2024 0:00:00,17.1,11.5,19.6,2.9,268,17.4
11/7/2024 0:00:00,9.9,7,13.4,0,287,13.5
11/8/2024 0:00:00,8.7,3.6,12.7,0,296,20.9
11/9/2024 0:00:00,3.2,-1.2,7.7,0,8,7.9
11/10/2024 0:00:00,8.6,4.5,12.8,6.4,141,14.3
11/11/2024 0:00:00,9.6,5,12.8,1.2,264,24.2
11/12/2024 0:00:00,2.9,-0.2,5.7,0,350,16.7
11/13/2024 0:00:00,2,-1.7,5.2,0,84,16.5
11/14/2024 0:00:00,6.1,5,8,1.4,113,18.9
11/15/2024 0:00:00,6.5,5.2,8.5,0.5,25,10.5
11/16/2024 0:00:00,6.2,3.7,9.7,0,330,16.7
11/17/2024 0:00:00,5.5,0.4,9.2,0,180,10.5
11/18/2024 0:00:00,7.5,3.8,11.8,0,309,12.4
11/19/2024 0:00:00,6.2,3.6,8.3,0.8,88,17
11/20/2024 0:00:00,8,4.2,9.4,16.2,85,16
11/21/2024 0:00:00,3.2,0.6,5.6,2.5,256,9.4
11/22/2024 0:00:00,4.6,3,6.1,1.1,351,21.5
11/23/2024 0:00:00,4.6,1.6,7.2,0,306,15.8
11/24/2024 0:00:00,3.3,0.8,5.8,0,290,14.9
11/25/2024 0:00:00,1.7,-1.7,4.6,4.5,69,12
11/26/2024 0:00:00,4.4,1,6.9,4.5,257,19.3
11/27/2024 0:00:00,1,-0.7,4,0,251,14
11/28/2024 0:00:00,1.2,-0.3,4.8,1.4,321,11.3
11/29/2024 0:00:00,-0.9,-2.7,1,0,252,20.1
11/30/2024 0:00:00,-2,-2.9,-0.4,0,251,20.4
12/1/2024 0:00:00,-1.9,-3.6,0.9,0.5,262,16.1
12/2/2024 0:00:00,-2.4,-6.3,2.2,0,307,9.1
12/3/2024 0:00:00,-2.2,-4.6,0.8,0,296,11.6
12/4/2024 0:00:00,-1.1,-2.3,0.1,2.9,212,22.5
12/5/2024 0:00:00,-2.2,-5.8,0.2,3.2,302,22.7
12/6/2024 0:00:00,-5.2,-7.6,-2.9,0,263,15.8
12/7/2024 0:00:00,-1.9,-3.4,1.2,2.5,229,18.9
12/8/2024 0:00:00,1.9,-0.1,3.2,0,266,15.7
12/9/2024 0:00:00,2.3,0.3,3.4,2.2,112,14.4
12/10/2024 0:00:00,,,,,,
12/11/2024 0:00:00,,,,,,
12/12/2024 0:00:00,,,,,,
12/13/2024 0:00:00,,,,,,
12/14/2024 0:00:00,-5.6,-11.6,-1.2,0,72,12.3
12/15/2024 0:00:00,-0.3,-2.6,2.2,0.5,117,15.8
12/16/2024 0:00:00,4.2,2.2,7.6,14.6,145,16.6
12/17/2024 0:00:00,4,1.2,8.1,1.7,256,18
12/18/2024 0:00:00,0.7,-0.3,1.6,1.4,243,10.5
12/19/2024 0:00:00,-2.9,-4.4,-0.7,0,357,12.7
12/20/2024 0:00:00,-4.3,-6.3,-3.2,0.6,26,15.6
12/21/2024 0:00:00,-10.7,-14,-7,0,338,17.2
12/22/2024 0:00:00,-14.3,-18.2,-9.4,0,60,6.6
12/23/2024 0:00:00,-3.8,-10.2,0.1,7.2,174,14.3
12/24/2024 0:00:00,-1.3,-4.5,0.1,1.3,327,10
12/25/2024 0:00:00,-4.1,-6.1,-2.2,0,44,6.4
12/26/2024 0:00:00,-2.9,-6.6,-0.7,0,98,10.8
12/27/2024 0:00:00,0.2,-1.2,1.4,0.6,103,16.8
12/28/2024 0:00:00,4.3,1.4,8.6,0.9,169,14.5
12/29/2024 0:00:00,5,1,9.9,15.2,94,16.3
12/30/2024 0:00:00,4.1,2.4,9.4,1.8,242,25.3
12/31/2024 0:00:00,1.6,-2.2,3.1,3.6,58,13.3
