date,tavg,tmin,tmax,prcp,wdir,wspd
9/23/2024 0:00:00,19.7,17.4,22,8.3,83,18
9/24/2024 0:00:00,18.4,17.5,20.3,11.6,99,17.7
9/25/2024 0:00:00,19.8,17.4,23.2,22.3,190,25
9/26/2024 0:00:00,18.9,15.2,22.7,0,311,10.6
9/27/2024 0:00:00,17.5,14.2,20.5,0,36,22.9
9/28/2024 0:00:00,18.8,18,20.2,0.7,67,28.8
9/29/2024 0:00:00,18.9,16.7,21.3,0.5,51,19.4
9/30/2024 0:00:00,18.1,16.3,20.3,0,51,18.9
10/1/2024 0:00:00,19.1,15.7,22.8,10.3,132,12.9
10/2/2024 0:00:00,15.2,11.5,18.9,3.5,307,16.2
10/3/2024 0:00:00,16.5,11.7,23.3,0,242,17.5
10/4/2024 0:00:00,15.2,11.2,21,0.5,348,13
10/5/2024 0:00:00,13.4,8.9,17.8,0,355,13.8
10/6/2024 0:00:00,16.7,12.9,22.1,7.1,206,23.3
10/7/2024 0:00:00,12.8,9.7,16.1,0,288,22.7
10/8/2024 0:00:00,11.6,8.3,15.8,0,284,22.2
10/9/2024 0:00:00,9.6,6.5,14.2,0,289,24.5
10/10/2024 0:00:00,9.2,5,14.9,0,319,14.9
10/11/2024 0:00:00,13.4,5.7,21,0,250,24.5
10/12/2024 0:00:00,12.6,8.9,17.9,0,351,17.9
10/13/2024 0:00:00,10.4,7.5,12.5,3.9,44,27.6
10/14/2024 0:00:00,7.8,5.8,10.3,0.8,356,33.5
10/15/2024 0:00:00,6.9,3.6,10.3,0.4,330,26.4
10/16/2024 0:00:00,7.3,4.8,11,0,327,21.8
10/17/2024 0:00:00,8.1,2.9,14.3,0,261,14.3
10/18/2024 0:00:00,10.2,3.9,17.6,0,258,11.4
10/19/2024 0:00:00,12.2,6.4,19.3,0,235,14.4
10/20/2024 0:00:00,14.4,8.4,21.1,0,238,21.6
10/21/2024 0:00:00,17.6,13.8,23.3,0,247,22.4
10/22/2024 0:00:00,16.5,11.6,22.5,0,216,14.5
10/23/2024 0:00:00,16.2,10.1,21,0,252,27.8
10/24/2024 0:00:00,9.2,5.9,12.5,0,336,11.6
10/25/2024 0:00:00,9.5,4.7,14.9,0.5,260,13.4
10/26/2024 0:00:00,8.9,5.2,12.3,0,297,26.3
10/27/2024 0:00:00,7.6,2.9,13.3,0,270,17.3
10/28/2024 0:00:00,7.9,3.2,11.2,0,62,21.9
10/29/2024 0:00:00,12.9,7.6,18.2,13.3,170,18.5
10/30/2024 0:00:00,18.5,16.6,20.9,0,225,32.2
10/31/2024 0:00:00,18.7,16.3,20.9,0,223,33
11/1/2024 0:00:00,11.6,7,18,0,270,33.1
11/2/2024 0:00:00,6.6,4.2,9.6,0,311,11.6
11/3/2024 0:00:00,6.8,3.4,9.7,0,61,20.6
11/4/2024 0:00:00,13.2,9.2,17,0.7,167,24.3
11/5/2024 0:00:00,17.9,15,20.9,1.9,212,27.9
11/6/2024 0:00:00,17.3,13,19.5,2.9,262,22.9
11/7/2024 0:00:00,11.1,9.1,13.8,0,277,17.9
11/8/2024 0:00:00,9.8,5.5,13.2,0,289,24.7
11/9/2024 0:00:00,4.7,1.3,7.3,0,51,13.7
11/10/2024 0:00:00,9.7,5.8,13.5,7.1,161,16.7
11/11/2024 0:00:00,10.3,6.9,13,0.6,261,30
11/12/2024 0:00:00,4.2,2.4,6.7,0,355,24.6
11/13/2024 0:00:00,4.8,2.7,6.2,0,86,28
11/14/2024 0:00:00,7.1,5.6,8.4,1.2,103,25.1
11/15/2024 0:00:00,7.5,6.7,8.7,0.2,27,12.4
11/16/2024 0:00:00,7.2,4.6,11.5,0,328,13.9
11/17/2024 0:00:00,7,2.7,10.5,0.9,224,12.8
11/18/2024 0:00:00,8.8,5.4,12.6,0.5,299,16
11/19/2024 0:00:00,7.4,4.8,8.6,1.9,72,24.6
11/20/2024 0:00:00,8.5,5.3,9.7,21.9,36,20
11/21/2024 0:00:00,3.5,1.6,5.3,1.6,270,13.6
11/22/2024 0:00:00,5.4,3.6,6.9,0.6,345,29.5
11/23/2024 0:00:00,5.8,3.5,8.5,0,304,21.1
11/24/2024 0:00:00,4.9,1.9,6.8,0,290,23.2
11/25/2024 0:00:00,3.9,0.1,6.4,3.5,55,17.4
11/26/2024 0:00:00,5.5,2.4,7.3,2.6,261,28.3
11/27/2024 0:00:00,1.9,-0.3,4.5,0,254,21.3
11/28/2024 0:00:00,2.2,0.9,5.4,2.2,324,19.6
11/29/2024 0:00:00,0,-1.8,1.9,0,256,33.9
11/30/2024 0:00:00,-1.3,-2.7,-0.2,0,256,36.3
12/1/2024 0:00:00,-1.3,-2.9,1.3,0,264,30.5
12/2/2024 0:00:00,-1.1,-3.5,3.2,0,299,17
12/3/2024 0:00:00,-1,-2.4,1.9,0,290,17.9
12/4/2024 0:00:00,-0.2,-1.6,1.5,3.8,222,37.2
12/5/2024 0:00:00,-1.2,-3.2,0.9,1.4,293,31.8
12/6/2024 0:00:00,-3.8,-6.4,-2.2,0,266,29.2
12/7/2024 0:00:00,-0.5,-2.8,2.4,1.7,232,30.4
12/8/2024 0:00:00,3.4,1.6,5.5,0,259,24.3
12/9/2024 0:00:00,,,,,,
12/10/2024 0:00:00,,,,,,
12/11/2024 0:00:00,,,,,,
12/12/2024 0:00:00,,,,,,
12/13/2024 0:00:00,,,,,,
12/14/2024 0:00:00,-4,-9.4,-0.3,0,67,20.3
12/15/2024 0:00:00,0.7,-1.7,2.7,1.1,113,19.6
12/16/2024 0:00:00,4.8,2.2,8.4,9.9,174,20.2
12/17/2024 0:00:00,4.6,1.8,8.7,0,256,28.2
12/18/2024 0:00:00,1.6,0.6,2.6,2.2,251,15.9
12/19/2024 0:00:00,-1,-2,0.1,0.1,355,16.1
12/20/2024 0:00:00,-2.7,-5.1,-0.9,3.4,27,27.2
12/21/2024 0:00:00,-8.9,-12.5,-5.8,0,339,23.7
12/22/2024 0:00:00,-12.7,-17.3,-8.8,0,42,13
12/23/2024 0:00:00,-2.4,-10,1.2,5,189,21.2
12/24/2024 0:00:00,-0.2,-3.2,1.2,0.9,330,17.9
12/25/2024 0:00:00,-2.5,-3.8,-0.8,0,5,7.1
12/26/2024 0:00:00,-1.1,-4.3,0.5,0,66,13.6
12/27/2024 0:00:00,1.4,-0.3,2.5,0,75,21.3
12/28/2024 0:00:00,5.6,2.5,9.9,0.6,191,18.8
12/29/2024 0:00:00,5,0.9,10.5,21.5,63,19.6
12/30/2024 0:00:00,4.3,1.9,8.8,1.4,242,35.9
12/31/2024 0:00:00,1.6,-1.8,3.6,4.1,28,20.7
